Issue,Volume,title,authors,views,citations
345,69,Estimation of the Mean of the Selected Population,Ram C. Dahiya,15,31
345,69,A G1-Minimax Estimator for a Linear Combination of Binomial Probabilities,T. A. Derouen & Toby J. Mitchell,10,1
345,69,Maximum Likelihood Estimation in the Truncated or Censored Poisson Distribution,Steve Selvin,20,1
345,69,Optimal Solutions in Parameter Estimation Problems for the Cauchy Distribution,"D. W. Balmer, M. Boulton & R. A. Sack",20,10
345,69,Linear Estimation of Parameters of the Cauchy Distribution Based on Sample Quantiles,Gwenda J. Cane,28,10
345,69,Maximum Likelihood Estimation with the Weibull Model,"Howard Rockette, Charles Antle & Lawrence A. Klimko",36,36
345,69,Estimation of the Inverse Gaussian Distribution Function,Raj S. Chhikara & J. Leroy Folks,38,47
345,69,Accuracy of Normal and Edgeworth Approximations to the Distribution of the Wilcoxon Signed Rank Statistic,P. L. Claypool & Donald Holbert,12,1
345,69,Properties of the Generalized Incomplete Modified Bessel Distributions with Applications to Reliability Theory,Bernard Harris & Andrew P. Soms,11,1
345,69,Conjugate Distributions for Incomplete Observations,John M. Cozzolino,12,5
345,69,Two Characterizations of the Geometric Distribution,R. C. Srivastava,14,19
345,69,Optimum Sample Size for a Problem in Choosing the Population with the Largest Mean: Some Comments on Somerville's Paper,J. B. Ofosu,10,3
345,69,Rejoinder,Paul N. Somerville,8,1
345,69,Book Reviews,,15,0
345,69,Technical Reports Available,,7,0
345,69,Corrigenda,,7,0
345,69,Editorial Board Page,,7,0
344,68,Experiments for Nonlinear Functions (R.A. Fisher Memorial Lecture),W. G. Cochran,24,10
344,68,An Evaluation of the Predictive Ability of the FRB Sensitive Price Index,A. J. Yeats,10,1
344,68,Short-Run Instability in Single-Family Housing Starts,David S. Huang,11,3
344,68,"Household Headship and its Changes in the United States, 1940–1960, 1970",Frances E. Kobrin,13,3
344,68,How Many People Pay Their Tram Fares?,Peter Jagers,12,1
344,68,Effects of Time and Memory Factors on Response in Surveys,Seymour Sudman & Norman M. Bradburn,60,82
344,68,Response Bias in Reports of Father's Education and Socioeconomic Status,Michael E. Borus & Gilbert Nestel,11,3
344,68,A Random Walk Epidemic Simulation,Douglas Kelker,12,1
344,68,A Generalized Logistic Function with an Application to the Effect of Advertising,Johny K. Johansson,17,8
344,68,A Consumer Purchasing Model with Erlang Inter-Purchase Times,C. Chatfield & G. J. Goodhardt,38,18
344,68,Inaccuracy of the X2 Test of Goodness of Fit When Expected Frequencies Are Small,Merle W. Tate & Leon A. Hyer,14,7
344,68,Nonrandom Shuffling with Applications to the Game of Faro,Edward O. Thorp,13,10
344,68,Simple Regression Methods for Survival Time Studies,Edmund A. Gehan & M. M. Siddiqui,23,20
344,68,An Iterative Technique for Absolute Deviations Curve Fitting,E. J. Schlossmacher,46,84
344,68,A Comparison of Several Analysis of Variance Programs,Ivor Francis,12,15
344,68,Imaginary Confidence Limits of the Slope of the Major Axis of a Bivariate Normal Distribution: A Sampling Experiment,Pierre Jolicoeur,16,6
344,68,"Simon Newcomb, Percy Daniell, and the History of Robust Estimation 1885–1920",Stephen M. Stigler,26,21
344,68,Robust Estimation in Finite Populations I,Richard M. Royall & Jay Herson,31,60
344,68,Robust Estimation in Finite Populations II: Stratification on a Size Variable,Richard M. Royall & Jay Herson,24,21
344,68,The Reliability of Systems of Independent Parallel Components When Some Components are Repeated,Bernard Harris & Andrew P. Soms,12,2
344,68,Specification Analysis,Kenneth O. Cogger,12,1
344,68,An Alternative Approach to Multivariate Response Error Models for Sample Survey Data with Applications to Estimators Involving Subclass Means,Gary G. Koch,12,8
344,68,Double Sampling with Partial Information on Auxiliary Variables,Chien-Pai Han,18,5
344,68,Comments on the Economic Design of -Charts,W. K. Chiu,14,6
344,68,Bayesian Analysis of a Bivariate Normal Distribution with Incomplete Observations,J. S. Mehta & P. A. V. B. Swamy,15,2
344,68,Regression Analysis When the Variance of the Dependent Variable is Proportional to the Square of its Expectation,Takeshi Amemiya,37,30
344,68,Regression Analysis of Poisson-Distributed Data,"Edward L. Frome, Michael H. Kutner & John J. Beauchamp",34,41
344,68,The Joint Distribution of the Standardized Least Squares Residuals from a General Linear Regression,Jonas H. Ellenberg,23,16
344,68,Point Estimation and Risk Preferences,David P. Baron,14,11
344,68,Confidence Regions for Variance Ratios of Random Models for Balanced Data,Hardeo Sahai & R. L. Anderson,16,7
344,68,Relative Efficiencies of ‘O-BLUE’ Estimators in Simple Linear Regression,Fred C. Leone & Effat Moussa-Hamouda,12,5
344,68,Standard Confidence Limits for Linear Functions of the Normal Mean and Variance,Charles E. Land,17,9
344,68,A Note on Density Estimation Using Orthogonal Expansions,Bradford R. Crain,11,7
344,68,Doing What Comes Naturally: Interpreting a Tail Area as a Posterior Probability or as a Likelihood Ratio,Morris H. Degroot,15,17
344,68,Discrimination Procedures for Separate Families of Hypotheses,Alan R. Dyer,13,20
344,68,An Extension of the T-Method of Multiple Comparison to Include the Cases with Unequal Sample Sizes,Emil Spjøtvoll & Michael R. Stoline,20,10
344,68,An Improved Procedure for Selecting the Better of Two Bernoulli Populations,Donald A. Berry & Milton Sobel,10,8
344,68,On Methods of Handling Ties in the Wilcoxon Signed-Rank Test,William Jay Conover,28,9
344,68,Note on Cochran's Q-Test for the Comparison of Correlated Proportions,Agnes Berger & Ruth Z. Gold,15,3
344,68,Tables of Critical Values for a k-Sample Kolmogorov-Smirnov Test Statistic,Edward H. Wolf & Joseph I. Naus,18,2
344,68,"Remarks on the Distribution of  in Sampling from a Normal Mixture, and Normal Type A Distribution",K. O. Bowman & L. R. Shenton,10,2
344,68,Improved Approximation to the Non-Null Distribution of the Correlation Coefficient,Helena Chmura Kraemer,12,18
344,68,"Approximating Discrete Distributions, with Applications",D. V. Gokhale,13,3
344,68,Some General Results about Uncorrelated Statistics,Douglas A. Wolfe,13,4
344,68,Book Reviews,,12,0
344,68,Editorial Board Page,,7,0
343,68,Piecewise Regression Using Cubic Splines,Dale J. Poirier,58,10
343,68,The Two Alternate Questions Randomized Response Model for Human Surveys,"Ralph E. Folsom, Bernard G. Greenberg, Daniel G. Horvitz & James R. Abernathy",17,22
343,68,Regional per Capita Incomes and Income Inequalities: Point Estimates and Their Standard Errors,Henri Theil & Mr. Yoram Friedman,13,0
343,68,Statistical Reforms Accelerated by Sixth Census Errors,Opal G. Regan,19,0
343,68,"An Explicit Estimation of the Prevalence of Commitment to a Training School, to Age 18, by Race and by Sex",Robert A. Gordon,9,2
343,68,Spatial and Temporal Effects in Residential Sales Prices,Paul B. Slater,17,5
343,68,Oscillatory Growth in Three Nations,Benjamin P. Klotz,10,2
343,68,Small Sample Properties of Distributed Lag Estimators with Misspecified Lag Structure,Jacob D. Merriwether,10,1
343,68,A Bayesian Optimal Overhaul Interval Model for the Weibull Restoration Process Case,William M. Bassin,13,10
343,68,Measuring the Permanent Component of a Series for Serially Correlated Observations,Donald H. Ebbeler,9,1
343,68,Close Approximations of Percentage Points of the Chi-Square Distribution and Poisson Confidence Limits,Herman Burstein,10,3
343,68,Note on the Spearman Rank Correlation Coefficient,A. Otten,16,1
343,68,Sequential Experimental Design Procedures,William J. Blot & Duane A. Meeter,23,7
343,68,"Sequential Search of an Optimal Dosage, I",B. H. Eichhorn & S. Zacks,11,12
343,68,Reconstructing a Noisy Markov Chain Using Near-Neighbor Rules,Jay L. Devore,15,1
343,68,Admissible Discriminant Analysis,Lloyd Fisher & John W. Van Ness,14,3
343,68,Computational Results in Selecting Multi-Factor Experimental Arrangements,"John B. Neuhardt, Hugh E. Bradley & Richard W. Henning",11,4
343,68,Using Partially Balanced Designs for the Half Sample Replication Method of Variance Estimation,Kok-Huat Lee,9,0
343,68,A Nonparametric Test for Interaction in Factorial Experiments,Kantilal M. Patel & David G. Hoel,14,19
343,68,A Monte Carlo Comparison of the Regression Method and the Spectral Methods of Prediction,R. J. Bhansali,10,9
343,68,Transformations for Estimation of Linear Models with Nested-Error Structure,Wayne A. Fuller & George E. Battese,38,74
343,68,Minimum Bias Approximation of a General Regression Model,"R. Cote, A. R. Manson & R. J. Hader",11,6
343,68,Two Linear Programming Algorithms for Unbiased Estimation of Linear Models,R. L. Sielken Jr. & H. O. Hartley,10,17
343,68,Estimation of Seemingly Unrelated Regressions with Vector Autoregressive Errors,David K. Guilkey & Peter Schmidt,19,13
343,68,Bayesian Analysis of Error Components Regression Models,P. A. V. B. Swamy & J. S. Mehta,12,1
343,68,Bayes-Fiducial Inference for the Weibull Distribution,David A. Bogdanoff & Donald A. Pierce,16,6
343,68,Conditional versus Unconditional Confidence Intervals for the Parameters of the Weibull Distribution,J. F. Lawless,20,6
343,68,A Bayesian Analysis of Nonresponse in Dichotomous Processes,G. M. Kaufman & Benjamin King,11,7
343,68,Some Simple Examples and Counterexamples about the Existence of Optimum Tests,Kumar Jogdeo & Robert Bohrer,10,2
343,68,Simultaneous Estimation of Multinomial Cell Probabilities,Stephen E. Fienberg & Paul W. Holland,31,44
343,68,The Conditional Level of the F—Test,Richard A. Olshen,16,13
343,68,Procedures for Testing the Difference of Means with Incomplete Data,Pi-Erh Lin,11,8
343,68,On a Test of Independence in a Bivariate Exponential Distribution,G. K. Bhattacharyya & Richard A. Johnson,20,7
343,68,How Many Classes in the Pearson Chi—Square Test?,Ram C. Dahiya & John Gurland,24,11
343,68,On the Goodness-of-Fit Problem for Continuous Symmetric Distributions,Eugene F. Schuster,11,7
343,68,Some Simple Distribution-Free Confidence Intervals for the Center of a Symmetric Distribution,Gottfried E. Noether,16,4
343,68,Optimal Confidence Interval for a Ranked Parameter,"K. Alam, K. M. Lal Saxena & Yung Liang Tong",12,8
343,68,Variance of the MVUE for the Lognormal Mean,Farhad Mehran,14,9
343,68,On Non-Negative Quadratic Unbiased Estimation of Variance Components,Lynn Roy Lamotte,18,19
343,68,Estimating the Zero Class from a Truncated Poisson Sample,Ram C. Dahiya & Alan J. Gross,20,17
343,68,The Asymptotic Distribution of Maxima in Bivariate Samples,Janet W. Campbell & Chris P. Tsokos,10,4
343,68,Power Sum Distributions,Joseph I. Naus,12,5
343,68,Waiting Time Paradoxes and Order Statistics,H. A. David,10,1
343,68,Simpson's Paradox and Mutually Favorable Events,Colin R. Blyth,16,5
343,68,Book Reviews,,9,0
343,68,Corrigenda,,7,0
343,68,Editorial Board Page,,8,0
342,68,A Study of Poisson's Models for Jury Verdicts in Criminal and Civil Trials,Alan E. Gelfand & Herbert Solomon,29,7
342,68,A Statistical Dissolved Oxygen Model for a Free-Flowing River System,"Michael R. Greenberg, George W. Carey, Leonard Zobler & Robert M. Hordon",11,0
342,68,An Analysis of the Association between U.S. Mortality and Air Pollution,Lester B. Lave & Eugene P. Seskin,27,4
342,68,Forecasting with an Index of Leading Series,H. O. Stekler & Martin Schepsman,13,4
342,68,The Orders-Shipments Mechanism in Canadian Producer Goods Industries,Ronald G. Bodkin & K. S. R. Murthy,9,1
342,68,Estimating Data Withheld in Grouped Size Distributions,Saul Sands,10,0
342,68,Assigning Probabilities to the Outcomes of Multi-Entry Competitions,David A. Harville,29,26
342,68,Studies of a Class of Covariance Structure Models,"David E. Wiley, William H. Schmidt & William J. Bramble",16,41
342,68,A Comparative Study of Alternative Estimators for Variance Components Models Used in Econometric Applications,G. S. Maddala & T. D. Mount,15,11
342,68,Some Estimators for a Random Coefficient Regression Model,B. R. Froehlich,18,9
342,68,Variance Estimation in Stratified Sampling,Kok-Huat Lee,16,0
342,68,On the Measurement of the Permanent Component of a Series,Donald H. Ebbeler,10,1
342,68,A Reexamination of the Empirical Distribution of Stock Price Changes,Amir Barnea & David H. Downes,15,9
342,68,Collegiate Football Scores and the Negative Binomial Distribution,R. Pollard,21,3
342,68,One-at-a-Time Plans,Cuthbert Daniel,29,46
342,68,The Use of Faces to Represent Points in k-Dimensional Space Graphically,Herman Chernoff,217,256
342,68,Data Transformation in Two-Way Analysis of Variance,James J. Schlesselman,16,2
342,68,Estimating Variance Components for Two-Way Disproportionate Data with Missing Cells by the Method of Unweighted Means,T. D. Hartwell & D. W. Gaylor,10,1
342,68,On Recovery of Intra-Block Information,Stephen Portnoy,13,2
342,68,On the Augmentation Procedure in Singular Weighing Designs,P. K. Hazra & K. S. Banerjee,12,1
342,68,Reconstructing a Noisy Markov Chain,Jay Devore,15,2
342,68,Evaluation of Five Discrimination Procedures for Binary Variables,Dan H. Moore II,16,43
342,68,A Note on Koop's Approach for Finding the Bias of the Ratio Estimate,B. V. Sukhatme & Isidoro P. David,14,1
342,68,Comment,J. C. Koop,9,1
342,68,Rejoinder,B. V. Sukhatme & Isidoro P. David,9,1
342,68,Some Product Moments Useful in Sampling Theory,K. Raghunandanan & R. Srinivasan,14,3
342,68,Root Estimators,"O. C. Jenkins, L. J. Ringer & H. O. Hartley",12,3
342,68,Estimating a Correlation Coefficient When One Variable is Not Directly Observed,Lawrence S. Mayer,11,4
342,68,Sequential Design for a Fixed Width Interval Estimation of the Common Mean of Two Normal Distributions. I. The Case of One Variance Known,S. Zacks,13,1
342,68,"Asymptotic Properties of Maximum Likelihood Estimators in Some Nonstandard Cases, II",Lionel Weiss,14,15
342,68,A Note on Nonlinear Median Estimators,H. Ekblom,10,1
342,68,A Method of Obtaining Prediction Intervals,G. David Faulkenberry,21,17
342,68,The Estimation of Heteroscedasticity from a Marginal Likelihood Function,Hans Levenbach,11,0
342,68,Application of the Structural Model to Censored Data,E. A. Maxwell,12,1
342,68,K-Class Estimators: The Optimum Normalization for Finite Samples,Roger W. Klein,10,0
342,68,Estimation of the Number of Terms in a Sum,George P. McCabe Jr.,9,4
342,68,Simultaneous Statistical Inference in the Normal Multiple Linear Regression Model,Laurits R. Christensen,17,4
342,68,Goodness-of-Fit Tests for Grouped Data,"Urs R. Maag, Franz Streit & Pierre A. Drouilly",21,7
342,68,A Large Sample Conservative Test for Location with Unknown Scale Parameters,Thomas P. Hettmansperger,12,2
342,68,Stable Distributions in Statistical Inference: 1. Symmetric Stable Distributions Compared to other Symmetric Long-Tailed Distributions,William H. Dumouchel,31,15
342,68,Additivity of Information in Exponential Family Probability Laws,Gary Simon,17,10
342,68,A Note on Bayesian Modification of the Failure Rate Function,Carole A. Aldrich & Thomas E. Morton,11,1
342,68,On Computing Bayes Risks,S. H. Shapiro,13,0
342,68,Book Reviews,,11,0
342,68,Editorial Board Page,,7,0
341,68,"Paradoxes, Problems and Progress",William H. Shaw,13,0
341,68,The Almon Lag Technique and the Monetary versus Fiscal Policy Debate,Peter Schmidt & Roger N. Waud,20,35
341,68,Some Properties of Probability Lattice Sampling,R. J. Jessen,12,3
341,68,Nonparametric Methods in Longitudinal Studies,"Malay Ghosh, James E. Grizzle & Pranab Kumar Sen",22,17
341,68,New Estimates of Migration Expectancy in the United States,Larry H. Long,11,11
